11,"defoe-robinson-103.txt	3.0",0.903089987
pigeon,"defoe-robinson-103.txt	1.0",0.301029996
pikes,"defoe-robinson-103.txt	1.0",0.301029996
pins,"defoe-robinson-103.txt	1.0",0.301029996
pints,"defoe-robinson-103.txt	1.0",0.301029996
pipkins,"defoe-robinson-103.txt	1.0",0.301029996
pirates,"defoe-robinson-103.txt	1.0",0.301029996
pitchers,"defoe-robinson-103.txt	1.0",0.301029996
piteously,"defoe-robinson-103.txt	1.0",0.301029996
pitfall,"defoe-robinson-103.txt	1.0",0.301029996
plague,"defoe-robinson-103.txt	1.0",0.301029996
planation,"defoe-robinson-103.txt	1.0",0.301029996
pleasantest,"defoe-robinson-103.txt	1.0",0.301029996
plump,"defoe-robinson-103.txt	1.0",0.301029996
plunder,"defoe-robinson-103.txt	1.0",0.301029996
pored,"defoe-robinson-103.txt	1.0",0.301029996
possessing,"defoe-robinson-103.txt	1.0",0.301029996
potter,"defoe-robinson-103.txt	1.0",0.301029996
powderhorn,"defoe-robinson-103.txt	1.0",0.301029996
powerful,"defoe-robinson-103.txt	1.0",0.301029996
practicable,"defoe-robinson-103.txt	1.0",0.301029996
practices,"defoe-robinson-103.txt	1.0",0.301029996
preached,"defoe-robinson-103.txt	1.0",0.301029996
precaution,"defoe-robinson-103.txt	1.0",0.301029996
precipice,"defoe-robinson-103.txt	1.0",0.301029996
premeditate,"defoe-robinson-103.txt	1.0",0.301029996
prepossessed,"defoe-robinson-103.txt	1.0",0.301029996
pressings,"defoe-robinson-103.txt	1.0",0.301029996
priests,"defoe-robinson-103.txt	1.0",0.301029996
princes,"defoe-robinson-103.txt	1.0",0.301029996
principle,"defoe-robinson-103.txt	1.0",0.301029996
prisons,"defoe-robinson-103.txt	1.0",0.301029996
privately,"defoe-robinson-103.txt	1.0",0.301029996
privy,"defoe-robinson-103.txt	1.0",0.301029996
procure,"defoe-robinson-103.txt	1.0",0.301029996
procured,"defoe-robinson-103.txt	1.0",0.301029996
prodigal,"defoe-robinson-103.txt	1.0",0.301029996
prodigy,"defoe-robinson-103.txt	1.0",0.301029996
profitable,"defoe-robinson-103.txt	1.0",0.301029996
promiscuously,"defoe-robinson-103.txt	1.0",0.301029996
protestant,"defoe-robinson-103.txt	1.0",0.301029996
prove,"defoe-robinson-103.txt	1.0",0.301029996
providentially,"defoe-robinson-103.txt	1.0",0.301029996
prudential,"defoe-robinson-103.txt	1.0",0.301029996
pruned,"defoe-robinson-103.txt	1.0",0.301029996
publicly,"defoe-robinson-103.txt	1.0",0.301029996
puddings,"defoe-robinson-103.txt	1.0",0.301029996
punishments,"defoe-robinson-103.txt	1.0",0.301029996
pure,"defoe-robinson-103.txt	1.0",0.301029996
pushing,"defoe-robinson-103.txt	1.0",0.301029996
puts,"defoe-robinson-103.txt	1.0",0.301029996
pyrenean,"defoe-robinson-103.txt	1.0",0.301029996
quarts,"defoe-robinson-103.txt	1.0",0.301029996
quench,"defoe-robinson-103.txt	1.0",0.301029996
racked,"defoe-robinson-103.txt	1.0",0.301029996
rank,"defoe-robinson-103.txt	1.0",0.301029996
rankling,"defoe-robinson-103.txt	1.0",0.301029996
rare,"defoe-robinson-103.txt	1.0",0.301029996
reap,"defoe-robinson-103.txt	1.0",0.301029996
reasoning,"defoe-robinson-103.txt	1.0",0.301029996
rebellion,"defoe-robinson-103.txt	1.0",0.301029996
rebellious,"defoe-robinson-103.txt	1.0",0.301029996
receipt,"defoe-robinson-103.txt	1.0",0.301029996
receivers,"defoe-robinson-103.txt	1.0",0.301029996
reckon,"defoe-robinson-103.txt	1.0",0.301029996
recommending,"defoe-robinson-103.txt	1.0",0.301029996
reconcile,"defoe-robinson-103.txt	1.0",0.301029996
redeem,"defoe-robinson-103.txt	1.0",0.301029996
redoubled,"defoe-robinson-103.txt	1.0",0.301029996
reduce,"defoe-robinson-103.txt	1.0",0.301029996
reflux,"defoe-robinson-103.txt	1.0",0.301029996
reformation,"defoe-robinson-103.txt	1.0",0.301029996
refuge,"defoe-robinson-103.txt	1.0",0.301029996
regale,"defoe-robinson-103.txt	1.0",0.301029996
registered,"defoe-robinson-103.txt	1.0",0.301029996
rejected,"defoe-robinson-103.txt	1.0",0.301029996
relation,"defoe-robinson-103.txt	1.0",0.301029996
relics,"defoe-robinson-103.txt	1.0",0.301029996
reluctance,"defoe-robinson-103.txt	1.0",0.301029996
reluctancy,"defoe-robinson-103.txt	1.0",0.301029996
repass,"defoe-robinson-103.txt	1.0",0.301029996
repenting,"defoe-robinson-103.txt	1.0",0.301029996
repining,"defoe-robinson-103.txt	1.0",0.301029996
report,"defoe-robinson-103.txt	1.0",0.301029996
representing,"defoe-robinson-103.txt	1.0",0.301029996
reproach,"defoe-robinson-103.txt	1.0",0.301029996
reproaches,"defoe-robinson-103.txt	1.0",0.301029996
reproaching,"defoe-robinson-103.txt	1.0",0.301029996
reproving,"defoe-robinson-103.txt	1.0",0.301029996
repulse,"defoe-robinson-103.txt	1.0",0.301029996
resembling,"defoe-robinson-103.txt	1.0",0.301029996
resentments,"defoe-robinson-103.txt	1.0",0.301029996
resign,"defoe-robinson-103.txt	1.0",0.301029996
restrain,"defoe-robinson-103.txt	1.0",0.301029996
revenue,"defoe-robinson-103.txt	1.0",0.301029996
riot,"defoe-robinson-103.txt	1.0",0.301029996
ripen,"defoe-robinson-103.txt	1.0",0.301029996
roasted,"defoe-robinson-103.txt	1.0",0.301029996
rochelle,"defoe-robinson-103.txt	1.0",0.301029996
rooting,"defoe-robinson-103.txt	1.0",0.301029996
roughness,"defoe-robinson-103.txt	1.0",0.301029996
royals,"defoe-robinson-103.txt	1.0",0.301029996
rude,"defoe-robinson-103.txt	1.0",0.301029996
rummaged,"defoe-robinson-103.txt	1.0",0.301029996
runlet,"defoe-robinson-103.txt	1.0",0.301029996
sacrificing,"defoe-robinson-103.txt	1.0",0.301029996
safely,"defoe-robinson-103.txt	1.0",0.301029996
saints,"defoe-robinson-103.txt	1.0",0.301029996
sallied,"defoe-robinson-103.txt	1.0",0.301029996
salvador,"defoe-robinson-103.txt	1.0",0.301029996
sanctifier,"defoe-robinson-103.txt	1.0",0.301029996
santos,"defoe-robinson-103.txt	1.0",0.301029996
satisfactory,"defoe-robinson-103.txt	1.0",0.301029996
savory,"defoe-robinson-103.txt	1.0",0.301029996
saws,"defoe-robinson-103.txt	1.0",0.301029996
sawyers,"defoe-robinson-103.txt	1.0",0.301029996
scarcity,"defoe-robinson-103.txt	1.0",0.301029996
scare,"defoe-robinson-103.txt	1.0",0.301029996
school,"defoe-robinson-103.txt	1.0",0.301029996
scots,"defoe-robinson-103.txt	1.0",0.301029996
scotsman,"defoe-robinson-103.txt	1.0",0.301029996
scout,"defoe-robinson-103.txt	1.0",0.301029996
scrambles,"defoe-robinson-103.txt	1.0",0.301029996
scratch,"defoe-robinson-103.txt	1.0",0.301029996
screw,"defoe-robinson-103.txt	1.0",0.301029996
scriptures,"defoe-robinson-103.txt	1.0",0.301029996
scrupled,"defoe-robinson-103.txt	1.0",0.301029996
scuttle,"defoe-robinson-103.txt	1.0",0.301029996
scythe,"defoe-robinson-103.txt	1.0",0.301029996
seals,"defoe-robinson-103.txt	1.0",0.301029996
seas,"defoe-robinson-103.txt	1.0",0.301029996
seated,"defoe-robinson-103.txt	1.0",0.301029996
seeds,"defoe-robinson-103.txt	1.0",0.301029996
semi,"defoe-robinson-103.txt	1.0",0.301029996
sentiments,"defoe-robinson-103.txt	1.0",0.301029996
sentinel,"defoe-robinson-103.txt	1.0",0.301029996
sepak,"defoe-robinson-103.txt	1.0",0.301029996
services,"defoe-robinson-103.txt	1.0",0.301029996
shapable,"defoe-robinson-103.txt	1.0",0.301029996
shelf,"defoe-robinson-103.txt	1.0",0.301029996
shod,"defoe-robinson-103.txt	1.0",0.301029996
shortened,"defoe-robinson-103.txt	1.0",0.301029996
shouts,"defoe-robinson-103.txt	1.0",0.301029996
shuffling,"defoe-robinson-103.txt	1.0",0.301029996
sicklied,"defoe-robinson-103.txt	1.0",0.301029996
sieve,"defoe-robinson-103.txt	1.0",0.301029996
sifting,"defoe-robinson-103.txt	1.0",0.301029996
signified,"defoe-robinson-103.txt	1.0",0.301029996
silently,"defoe-robinson-103.txt	1.0",0.301029996
silks,"defoe-robinson-103.txt	1.0",0.301029996
sinning,"defoe-robinson-103.txt	1.0",0.301029996
sip,"defoe-robinson-103.txt	1.0",0.301029996
sixpenny,"defoe-robinson-103.txt	1.0",0.301029996
skipper,"defoe-robinson-103.txt	1.0",0.301029996
slanting,"defoe-robinson-103.txt	1.0",0.301029996
smallness,"defoe-robinson-103.txt	1.0",0.301029996
sociably,"defoe-robinson-103.txt	1.0",0.301029996
solitaire,"defoe-robinson-103.txt	1.0",0.301029996
solitariness,"defoe-robinson-103.txt	1.0",0.301029996
solstice,"defoe-robinson-103.txt	1.0",0.301029996
sop,"defoe-robinson-103.txt	1.0",0.301029996
southeast,"defoe-robinson-103.txt	1.0",0.301029996
southwardly,"defoe-robinson-103.txt	1.0",0.301029996
southwest,"defoe-robinson-103.txt	1.0",0.301029996
sovereignity,"defoe-robinson-103.txt	1.0",0.301029996
spake,"defoe-robinson-103.txt	1.0",0.301029996
sparkled,"defoe-robinson-103.txt	1.0",0.301029996
speakee,"defoe-robinson-103.txt	1.0",0.301029996
spending,"defoe-robinson-103.txt	1.0",0.301029996
spice,"defoe-robinson-103.txt	1.0",0.301029996
spies,"defoe-robinson-103.txt	1.0",0.301029996
spin,"defoe-robinson-103.txt	1.0",0.301029996
splintered,"defoe-robinson-103.txt	1.0",0.301029996
spur,"defoe-robinson-103.txt	1.0",0.301029996
squab,"defoe-robinson-103.txt	1.0",0.301029996
squall,"defoe-robinson-103.txt	1.0",0.301029996
squares,"defoe-robinson-103.txt	1.0",0.301029996
squaring,"defoe-robinson-103.txt	1.0",0.301029996
stake,"defoe-robinson-103.txt	1.0",0.301029996
staring,"defoe-robinson-103.txt	1.0",0.301029996
statesman,"defoe-robinson-103.txt	1.0",0.301029996
stating,"defoe-robinson-103.txt	1.0",0.301029996
staves,"defoe-robinson-103.txt	1.0",0.301029996
steady,"defoe-robinson-103.txt	1.0",0.301029996
stocking,"defoe-robinson-103.txt	1.0",0.301029996
stoic,"defoe-robinson-103.txt	1.0",0.301029996
straits,"defoe-robinson-103.txt	1.0",0.301029996
strides,"defoe-robinson-103.txt	1.0",0.301029996
struggles,"defoe-robinson-103.txt	1.0",0.301029996
subjection,"defoe-robinson-103.txt	1.0",0.301029996
subordinate,"defoe-robinson-103.txt	1.0",0.301029996
substance,"defoe-robinson-103.txt	1.0",0.301029996
subtilty,"defoe-robinson-103.txt	1.0",0.301029996
sufferings,"defoe-robinson-103.txt	1.0",0.301029996
suggesting,"defoe-robinson-103.txt	1.0",0.301029996
sullenness,"defoe-robinson-103.txt	1.0",0.301029996
sunday,"defoe-robinson-103.txt	1.0",0.301029996
superstitiously,"defoe-robinson-103.txt	1.0",0.301029996
supplied,"defoe-robinson-103.txt	1.0",0.301029996
surf,"defoe-robinson-103.txt	1.0",0.301029996
surveying,"defoe-robinson-103.txt	1.0",0.301029996
suspected,"defoe-robinson-103.txt	1.0",0.301029996
sw,"defoe-robinson-103.txt	1.0",0.301029996
swoon,"defoe-robinson-103.txt	1.0",0.301029996
tarpaulin,"defoe-robinson-103.txt	1.0",0.301029996
tarshish,"defoe-robinson-103.txt	1.0",0.301029996
teacher,"defoe-robinson-103.txt	1.0",0.301029996
tediousness,"defoe-robinson-103.txt	1.0",0.301029996
tells,"defoe-robinson-103.txt	1.0",0.301029996
temperance,"defoe-robinson-103.txt	1.0",0.301029996
tempt,"defoe-robinson-103.txt	1.0",0.301029996
temptations,"defoe-robinson-103.txt	1.0",0.301029996
tempters,"defoe-robinson-103.txt	1.0",0.301029996
tempting,"defoe-robinson-103.txt	1.0",0.301029996
tendency,"defoe-robinson-103.txt	1.0",0.301029996
teneriffe,"defoe-robinson-103.txt	1.0",0.301029996
tenfold,"defoe-robinson-103.txt	1.0",0.301029996
terra,"defoe-robinson-103.txt	1.0",0.301029996
terrace,"defoe-robinson-103.txt	1.0",0.301029996
thatch,"defoe-robinson-103.txt	1.0",0.301029996
thicker,"defoe-robinson-103.txt	1.0",0.301029996
thickness,"defoe-robinson-103.txt	1.0",0.301029996
thorny,"defoe-robinson-103.txt	1.0",0.301029996
thrive,"defoe-robinson-103.txt	1.0",0.301029996
throne,"defoe-robinson-103.txt	1.0",0.301029996
throve,"defoe-robinson-103.txt	1.0",0.301029996
thumb,"defoe-robinson-103.txt	1.0",0.301029996
tided,"defoe-robinson-103.txt	1.0",0.301029996
tidings,"defoe-robinson-103.txt	1.0",0.301029996
tile,"defoe-robinson-103.txt	1.0",0.301029996
tipped,"defoe-robinson-103.txt	1.0",0.301029996
tolerably,"defoe-robinson-103.txt	1.0",0.301029996
tons,"defoe-robinson-103.txt	1.0",0.301029996
tool,"defoe-robinson-103.txt	1.0",0.301029996
totter,"defoe-robinson-103.txt	1.0",0.301029996
tractable,"defoe-robinson-103.txt	1.0",0.301029996
tranquillity,"defoe-robinson-103.txt	1.0",0.301029996
transaction,"defoe-robinson-103.txt	1.0",0.301029996
travelers,"defoe-robinson-103.txt	1.0",0.301029996
tread,"defoe-robinson-103.txt	1.0",0.301029996
trembles,"defoe-robinson-103.txt	1.0",0.301029996
triangle,"defoe-robinson-103.txt	1.0",0.301029996
truncheon,"defoe-robinson-103.txt	1.0",0.301029996
tumbling,"defoe-robinson-103.txt	1.0",0.301029996
turfs,"defoe-robinson-103.txt	1.0",0.301029996
turkish,"defoe-robinson-103.txt	1.0",0.301029996
turnip,"defoe-robinson-103.txt	1.0",0.301029996
twinkled,"defoe-robinson-103.txt	1.0",0.301029996
unavoidable,"defoe-robinson-103.txt	1.0",0.301029996
uncured,"defoe-robinson-103.txt	1.0",0.301029996
undisposed,"defoe-robinson-103.txt	1.0",0.301029996
uneasinesses,"defoe-robinson-103.txt	1.0",0.301029996
unembodied,"defoe-robinson-103.txt	1.0",0.301029996
unexpectedly,"defoe-robinson-103.txt	1.0",0.301029996
unfaithful,"defoe-robinson-103.txt	1.0",0.301029996
unforeseen,"defoe-robinson-103.txt	1.0",0.301029996
unkindly,"defoe-robinson-103.txt	1.0",0.301029996
unpassable,"defoe-robinson-103.txt	1.0",0.301029996
unquestioned,"defoe-robinson-103.txt	1.0",0.301029996
unspotted,"defoe-robinson-103.txt	1.0",0.301029996
unthankful,"defoe-robinson-103.txt	1.0",0.301029996
uphill,"defoe-robinson-103.txt	1.0",0.301029996
vanished,"defoe-robinson-103.txt	1.0",0.301029996
vengeance,"defoe-robinson-103.txt	1.0",0.301029996
ventures,"defoe-robinson-103.txt	1.0",0.301029996
vernal,"defoe-robinson-103.txt	1.0",0.301029996
vestiges,"defoe-robinson-103.txt	1.0",0.301029996
vesting,"defoe-robinson-103.txt	1.0",0.301029996
victors,"defoe-robinson-103.txt	1.0",0.301029996
viewed,"defoe-robinson-103.txt	1.0",0.301029996
villainous,"defoe-robinson-103.txt	1.0",0.301029996
virginians,"defoe-robinson-103.txt	1.0",0.301029996
visibly,"defoe-robinson-103.txt	1.0",0.301029996
visited,"defoe-robinson-103.txt	1.0",0.301029996
visits,"defoe-robinson-103.txt	1.0",0.301029996
vitiated,"defoe-robinson-103.txt	1.0",0.301029996
volume,"defoe-robinson-103.txt	1.0",0.301029996
vulgarly,"defoe-robinson-103.txt	1.0",0.301029996
wa,"defoe-robinson-103.txt	1.0",0.301029996
waf,"defoe-robinson-103.txt	1.0",0.301029996
waive,"defoe-robinson-103.txt	1.0",0.301029996
waken,"defoe-robinson-103.txt	1.0",0.301029996
wallowing,"defoe-robinson-103.txt	1.0",0.301029996
wariness,"defoe-robinson-103.txt	1.0",0.301029996
warn,"defoe-robinson-103.txt	1.0",0.301029996
wax,"defoe-robinson-103.txt	1.0",0.301029996
wealthy,"defoe-robinson-103.txt	1.0",0.301029996
weave,"defoe-robinson-103.txt	1.0",0.301029996
whch,"defoe-robinson-103.txt	1.0",0.301029996
whelmed,"defoe-robinson-103.txt	1.0",0.301029996
whereby,"defoe-robinson-103.txt	1.0",0.301029996
whiles,"defoe-robinson-103.txt	1.0",0.301029996
wick,"defoe-robinson-103.txt	1.0",0.301029996
wickedly,"defoe-robinson-103.txt	1.0",0.301029996
wickerware,"defoe-robinson-103.txt	1.0",0.301029996
wildcat,"defoe-robinson-103.txt	1.0",0.301029996
wings,"defoe-robinson-103.txt	1.0",0.301029996
wiser,"defoe-robinson-103.txt	1.0",0.301029996
wishings,"defoe-robinson-103.txt	1.0",0.301029996
wit,"defoe-robinson-103.txt	1.0",0.301029996
wranglings,"defoe-robinson-103.txt	1.0",0.301029996
wrapping,"defoe-robinson-103.txt	1.0",0.301029996
wrapt,"defoe-robinson-103.txt	1.0",0.301029996
writ,"defoe-robinson-103.txt	1.0",0.301029996
wronged,"defoe-robinson-103.txt	1.0",0.301029996
wrongs,"defoe-robinson-103.txt	1.0",0.301029996
yardarm,"defoe-robinson-103.txt	1.0",0.301029996
yell,"defoe-robinson-103.txt	1.0",0.301029996
yorkshire,"defoe-robinson-103.txt	1.0",0.301029996
yours,"defoe-robinson-103.txt	1.0",0.301029996
zee,"defoe-robinson-103.txt	1.0",0.301029996
zenith,"defoe-robinson-103.txt	1.0",0.301029996
thornton,"callwild	0.0031585793",9.51E-04
spitz,"callwild	0.0020128202",6.06E-04
sled,"callwild	0.0019508871",5.87E-04
trail,"callwild	0.001269625",3.82E-04
sol,"callwild	8.9802744E-4",2.70E-04
traces,"callwild	8.6706097E-4",2.61E-04
dave,"callwild	7.741616E-4",2.33E-04
mates,"callwild	6.812622E-4",2.05E-04
mercedes,"callwild	6.5029575E-4",1.96E-04
dawson,"callwild	6.193293E-4",1.86E-04
whip,"callwild	6.193293E-4",1.86E-04
throat,"callwild	5.883628E-4",1.77E-04
charles,"callwild	5.573963E-4",1.68E-04
driver,"callwild	5.573963E-4",1.68E-04
hans,"callwild	5.573963E-4",1.68E-04
huskies,"callwild	5.573963E-4",1.68E-04
leap,"callwild	5.573963E-4",1.68E-04
harness,"callwild	4.9546344E-4",1.49E-04
pete,"callwild	4.9546344E-4",1.49E-04
later,"callwild	4.6449696E-4",1.40E-04
husky,"callwild	3.7159756E-4",1.12E-04
joe,"callwild	3.7159756E-4",1.12E-04
muscles,"callwild	3.7159756E-4",1.12E-04
snarling,"callwild	3.406311E-4",1.03E-04
frost,"callwild	3.0966464E-4",9.32E-05
lash,"callwild	3.0966464E-4",9.32E-05
matthewson,"callwild	3.0966464E-4",9.32E-05
bristling,"callwild	2.7869816E-4",8.39E-05
staggered,"callwild	2.7869816E-4",8.39E-05
watched,"callwild	2.7869816E-4",8.39E-05
fang,"callwild	2.4773172E-4",7.46E-05
growled,"callwild	2.4773172E-4",7.46E-05
manuel,"callwild	2.4773172E-4",7.46E-05
nest,"callwild	2.4773172E-4",7.46E-05
rabbit,"callwild	2.4773172E-4",7.46E-05
saloon,"callwild	2.4773172E-4",7.46E-05
sounds,"callwild	2.4773172E-4",7.46E-05
southland,"callwild	2.4773172E-4",7.46E-05
swung,"callwild	2.4773172E-4",7.46E-05
ere,"callwild	2.1676524E-4",6.53E-05
nig,"callwild	2.1676524E-4",6.53E-05
pool,"callwild	2.1676524E-4",6.53E-05
skeet,"callwild	2.1676524E-4",6.53E-05
yukon,"callwild	2.1676524E-4",6.53E-05
effort,"callwild	1.8579878E-4",5.59E-05
grub,"callwild	1.8579878E-4",5.59E-05
keeper,"callwild	1.8579878E-4",5.59E-05
northland,"callwild	1.8579878E-4",5.59E-05
scotch,"callwild	1.8579878E-4",5.59E-05
sister,"callwild	1.8579878E-4",5.59E-05
slashed,"callwild	1.8579878E-4",5.59E-05
snarl,"callwild	1.8579878E-4",5.59E-05
swiftly,"callwild	1.8579878E-4",5.59E-05
alert,"callwild	1.5483232E-4",4.66E-05
bulls,"callwild	1.5483232E-4",4.66E-05
decided,"callwild	1.5483232E-4",4.66E-05
disappeared,"callwild	1.5483232E-4",4.66E-05
furry,"callwild	1.5483232E-4",4.66E-05
hurled,"callwild	1.5483232E-4",4.66E-05
jerk,"callwild	1.5483232E-4",4.66E-05
lazy,"callwild	1.5483232E-4",4.66E-05
limp,"callwild	1.5483232E-4",4.66E-05
limping,"callwild	1.5483232E-4",4.66E-05
mid,"callwild	1.5483232E-4",4.66E-05
reply,"callwild	1.5483232E-4",4.66E-05
retreated,"callwild	1.5483232E-4",4.66E-05
snap,"callwild	1.5483232E-4",4.66E-05
twilight,"callwild	1.5483232E-4",4.66E-05
unlike,"callwild	1.5483232E-4",4.66E-05
wot,"callwild	1.5483232E-4",4.66E-05
yelp,"callwild	1.5483232E-4",4.66E-05
yelping,"callwild	1.5483232E-4",4.66E-05
arctic,"callwild	1.2386586E-4",3.73E-05
backed,"callwild	1.2386586E-4",3.73E-05
bite,"callwild	1.2386586E-4",3.73E-05
blinking,"callwild	1.2386586E-4",3.73E-05
bully,"callwild	1.2386586E-4",3.73E-05
car,"callwild	1.2386586E-4",3.73E-05
cliff,"callwild	1.2386586E-4",3.73E-05
closer,"callwild	1.2386586E-4",3.73E-05
dawn,"callwild	1.2386586E-4",3.73E-05
deliberately,"callwild	1.2386586E-4",3.73E-05
demanded,"callwild	1.2386586E-4",3.73E-05
despatches,"callwild	1.2386586E-4",3.73E-05
dignity,"callwild	1.2386586E-4",3.73E-05
discipline,"callwild	1.2386586E-4",3.73E-05
dolly,"callwild	1.2386586E-4",3.73E-05
flames,"callwild	1.2386586E-4",3.73E-05
flank,"callwild	1.2386586E-4",3.73E-05
gad,"callwild	1.2386586E-4",3.73E-05
gleaming,"callwild	1.2386586E-4",3.73E-05
lak,"callwild	1.2386586E-4",3.73E-05
lean,"callwild	1.2386586E-4",3.73E-05
leaping,"callwild	1.2386586E-4",3.73E-05
lesson,"callwild	1.2386586E-4",3.73E-05
loafing,"callwild	1.2386586E-4",3.73E-05
malingerer,"callwild	1.2386586E-4",3.73E-05
moccasins,"callwild	1.2386586E-4",3.73E-05
